datetime,year,month,day,hour,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,zone_18,target,workday
2008-07-01 17:00:00,2008,7,1,17,81.0,72.0,82.0,84.0,82.0,78.0,79.0,82.0,77.0,79.0,70.0,277256.0,278528.0,1
2008-07-01 18:00:00,2008,7,1,18,80.0,71.0,80.0,83.0,82.0,78.0,78.0,81.0,76.0,78.0,70.0,278528.0,268333.0,1
2008-07-01 19:00:00,2008,7,1,19,78.0,69.0,77.0,80.0,80.0,76.0,76.0,78.0,75.0,76.0,69.0,268333.0,259546.0,1
2008-07-01 20:00:00,2008,7,1,20,74.0,65.0,74.0,77.0,77.0,70.0,73.0,73.0,72.0,71.0,65.0,259546.0,256389.0,1
2008-07-01 21:00:00,2008,7,1,21,75.0,61.0,71.0,74.0,72.0,67.0,70.0,69.0,67.0,68.0,64.0,256389.0,222185.0,1
2008-07-01 22:00:00,2008,7,1,22,71.0,59.0,68.0,72.0,72.0,65.0,68.0,66.0,65.0,64.0,62.0,222185.0,184590.0,1
2008-07-01 23:00:00,2008,7,1,23,71.0,57.0,68.0,68.0,71.0,62.0,67.0,64.0,65.0,62.0,60.0,184590.0,157361.0,1
2008-07-02 00:00:00,2008,7,2,0,71.0,55.0,68.0,66.0,70.0,61.0,66.0,62.0,64.0,60.0,57.0,157361.0,141396.0,1
2008-07-02 01:00:00,2008,7,2,1,69.0,55.0,67.0,65.0,69.0,61.0,66.0,61.0,64.0,60.0,55.0,141396.0,132318.0,1
2008-07-02 02:00:00,2008,7,2,2,68.0,53.0,67.0,65.0,67.0,59.0,64.0,62.0,63.0,59.0,55.0,132318.0,129107.0,1
2008-07-02 03:00:00,2008,7,2,3,67.0,52.0,66.0,64.0,66.0,59.0,65.0,60.0,63.0,58.0,53.0,129107.0,131817.0,1
2008-07-02 04:00:00,2008,7,2,4,67.0,51.0,65.0,63.0,66.0,57.0,64.0,60.0,62.0,57.0,52.0,131817.0,143016.0,1
2008-07-02 05:00:00,2008,7,2,5,66.0,51.0,60.0,63.0,66.0,58.0,63.0,61.0,62.0,57.0,51.0,143016.0,158701.0,1
2008-07-02 06:00:00,2008,7,2,6,70.0,53.0,67.0,64.0,68.0,59.0,64.0,63.0,63.0,59.0,53.0,158701.0,173982.0,1
2008-07-02 07:00:00,2008,7,2,7,75.0,58.0,72.0,70.0,72.0,66.0,69.0,70.0,70.0,66.0,59.0,173982.0,186229.0,1
2008-07-02 08:00:00,2008,7,2,8,78.0,65.0,75.0,75.0,76.0,71.0,74.0,73.0,73.0,71.0,64.0,186229.0,202603.0,1
2008-07-02 09:00:00,2008,7,2,9,80.0,71.0,78.0,79.0,78.0,77.0,78.0,79.0,77.0,78.0,69.0,202603.0,220406.0,1
2008-07-02 10:00:00,2008,7,2,10,81.0,75.0,79.0,81.0,80.0,79.0,80.0,81.0,80.0,80.0,74.0,220406.0,241869.0,1
2008-07-02 11:00:00,2008,7,2,11,82.0,77.0,81.0,83.0,82.0,82.0,82.0,82.0,81.0,82.0,77.0,241869.0,257061.0,1
2008-07-02 12:00:00,2008,7,2,12,83.0,78.0,82.0,84.0,83.0,82.0,82.0,84.0,82.0,83.0,79.0,257061.0,271953.0,1
2008-07-02 13:00:00,2008,7,2,13,84.0,79.0,83.0,87.0,85.0,84.0,84.0,85.0,83.0,84.0,80.0,271953.0,264422.0,1
2008-07-02 14:00:00,2008,7,2,14,84.0,80.0,83.0,87.0,85.0,85.0,85.0,87.0,85.0,86.0,81.0,264422.0,281079.0,1
2008-07-02 15:00:00,2008,7,2,15,86.0,81.0,83.0,88.0,84.0,86.0,85.0,87.0,86.0,87.0,82.0,281079.0,297309.0,1
2008-07-02 16:00:00,2008,7,2,16,85.0,81.0,83.0,87.0,84.0,86.0,85.0,87.0,87.0,87.0,82.0,297309.0,306433.0,1
2008-07-02 17:00:00,2008,7,2,17,85.0,80.0,82.0,87.0,83.0,85.0,86.0,87.0,87.0,86.0,82.0,306433.0,326837.0,1
2008-07-02 18:00:00,2008,7,2,18,81.0,79.0,81.0,85.0,82.0,84.0,84.0,84.0,85.0,85.0,81.0,326837.0,310024.0,1
2008-07-02 19:00:00,2008,7,2,19,79.0,76.0,78.0,82.0,79.0,80.0,82.0,81.0,82.0,80.0,79.0,310024.0,289239.0,1
2008-07-02 20:00:00,2008,7,2,20,76.0,68.0,69.0,73.0,74.0,70.0,75.0,74.0,74.0,72.0,73.0,289239.0,278766.0,1
2008-07-02 21:00:00,2008,7,2,21,76.0,64.0,69.0,69.0,71.0,67.0,72.0,71.0,70.0,69.0,69.0,278766.0,241409.0,1
2008-07-02 22:00:00,2008,7,2,22,74.0,63.0,68.0,68.0,72.0,68.0,71.0,70.0,67.0,67.0,66.0,241409.0,200577.0,1
2008-07-02 23:00:00,2008,7,2,23,74.0,61.0,70.0,66.0,70.0,65.0,70.0,64.0,66.0,65.0,64.0,200577.0,168370.0,1
2008-07-03 00:00:00,2008,7,3,0,72.0,59.0,68.0,65.0,69.0,63.0,69.0,62.0,65.0,63.0,61.0,168370.0,149106.0,1
2008-07-03 01:00:00,2008,7,3,1,69.0,58.0,68.0,68.0,68.0,65.0,67.0,60.0,64.0,63.0,60.0,149106.0,138668.0,1
2008-07-03 02:00:00,2008,7,3,2,71.0,57.0,67.0,68.0,67.0,63.0,66.0,60.0,62.0,60.0,58.0,138668.0,133310.0,1
2008-07-03 03:00:00,2008,7,3,3,71.0,56.0,67.0,68.0,67.0,63.0,65.0,64.0,62.0,61.0,58.0,133310.0,134578.0,1
2008-07-03 04:00:00,2008,7,3,4,71.0,55.0,67.0,67.0,67.0,61.0,65.0,63.0,62.0,60.0,56.0,134578.0,144253.0,1
2008-07-03 05:00:00,2008,7,3,5,70.0,56.0,68.0,66.0,68.0,62.0,65.0,63.0,61.0,60.0,55.0,144253.0,158058.0,1
2008-07-03 06:00:00,2008,7,3,6,72.0,58.0,69.0,69.0,71.0,64.0,66.0,65.0,64.0,63.0,57.0,158058.0,174264.0,1
2008-07-03 07:00:00,2008,7,3,7,78.0,64.0,74.0,73.0,75.0,69.0,70.0,72.0,67.0,70.0,63.0,174264.0,188276.0,1
2008-07-03 08:00:00,2008,7,3,8,81.0,70.0,78.0,78.0,79.0,76.0,76.0,78.0,73.0,76.0,71.0,188276.0,205821.0,1
2008-07-03 09:00:00,2008,7,3,9,83.0,75.0,80.0,81.0,83.0,79.0,81.0,81.0,79.0,79.0,78.0,205821.0,229714.0,1
2008-07-03 10:00:00,2008,7,3,10,84.0,78.0,82.0,85.0,86.0,82.0,85.0,85.0,84.0,83.0,80.0,229714.0,257855.0,1
2008-07-03 11:00:00,2008,7,3,11,87.0,81.0,85.0,88.0,88.0,86.0,86.0,89.0,87.0,87.0,82.0,257855.0,284059.0,1
2008-07-03 12:00:00,2008,7,3,12,90.0,83.0,86.0,90.0,91.0,88.0,90.0,90.0,89.0,89.0,84.0,284059.0,306162.0,1
2008-07-03 13:00:00,2008,7,3,13,90.0,85.0,87.0,90.0,91.0,89.0,90.0,90.0,89.0,90.0,86.0,306162.0,301152.0,1
2008-07-03 14:00:00,2008,7,3,14,91.0,85.0,89.0,92.0,92.0,89.0,91.0,92.0,91.0,90.0,86.0,301152.0,316549.0,1
2008-07-03 15:00:00,2008,7,3,15,89.0,85.0,89.0,91.0,90.0,89.0,91.0,91.0,92.0,90.0,88.0,316549.0,329767.0,1
2008-07-03 16:00:00,2008,7,3,16,89.0,85.0,88.0,92.0,90.0,89.0,90.0,91.0,92.0,90.0,87.0,329767.0,335581.0,1
2008-07-03 17:00:00,2008,7,3,17,86.0,83.0,87.0,91.0,89.0,88.0,89.0,91.0,90.0,89.0,86.0,335581.0,352808.0,1
2008-07-03 18:00:00,2008,7,3,18,84.0,82.0,85.0,90.0,87.0,87.0,89.0,90.0,89.0,88.0,83.0,352808.0,331691.0,1
2008-07-03 19:00:00,2008,7,3,19,82.0,77.0,81.0,86.0,83.0,82.0,85.0,86.0,83.0,83.0,80.0,331691.0,308834.0,1
2008-07-03 20:00:00,2008,7,3,20,81.0,73.0,79.0,81.0,79.0,77.0,80.0,80.0,81.0,78.0,74.0,308834.0,297712.0,1
2008-07-03 21:00:00,2008,7,3,21,79.0,68.0,77.0,80.0,77.0,73.0,77.0,78.0,74.0,73.0,72.0,297712.0,262359.0,1
2008-07-03 22:00:00,2008,7,3,22,79.0,67.0,76.0,79.0,75.0,72.0,77.0,76.0,74.0,71.0,72.0,262359.0,223557.0,1
2008-07-03 23:00:00,2008,7,3,23,78.0,66.0,75.0,78.0,75.0,72.0,75.0,75.0,72.0,71.0,72.0,223557.0,191191.0,1
2008-07-04 00:00:00,2008,7,4,0,78.0,65.0,74.0,76.0,74.0,71.0,74.0,74.0,72.0,69.0,71.0,191191.0,169675.0,0
2008-07-04 01:00:00,2008,7,4,1,78.0,66.0,74.0,75.0,73.0,71.0,74.0,73.0,72.0,69.0,69.0,169675.0,156956.0,0
2008-07-04 02:00:00,2008,7,4,2,78.0,65.0,74.0,74.0,73.0,69.0,73.0,73.0,72.0,69.0,69.0,156956.0,150040.0,0
2008-07-04 03:00:00,2008,7,4,3,78.0,65.0,74.0,73.0,72.0,69.0,72.0,72.0,72.0,70.0,67.0,150040.0,147514.0,0
2008-07-04 04:00:00,2008,7,4,4,77.0,65.0,74.0,73.0,70.0,69.0,71.0,71.0,71.0,70.0,66.0,147514.0,148607.0,0
2008-07-04 05:00:00,2008,7,4,5,76.0,64.0,74.0,73.0,71.0,67.0,68.0,71.0,70.0,69.0,66.0,148607.0,153657.0,0
2008-07-04 06:00:00,2008,7,4,6,77.0,66.0,73.0,73.0,72.0,70.0,71.0,71.0,70.0,70.0,67.0,153657.0,168267.0,0
2008-07-04 07:00:00,2008,7,4,7,80.0,69.0,75.0,76.0,76.0,73.0,74.0,74.0,73.0,73.0,70.0,168267.0,194424.0,0
2008-07-04 08:00:00,2008,7,4,8,81.0,72.0,77.0,80.0,77.0,78.0,76.0,80.0,75.0,78.0,73.0,194424.0,224748.0,0
2008-07-04 09:00:00,2008,7,4,9,82.0,75.0,80.0,83.0,80.0,81.0,80.0,82.0,78.0,81.0,76.0,224748.0,255347.0,0
2008-07-04 10:00:00,2008,7,4,10,86.0,77.0,81.0,87.0,81.0,85.0,82.0,88.0,81.0,86.0,77.0,255347.0,283797.0,0
2008-07-04 11:00:00,2008,7,4,11,88.0,81.0,83.0,90.0,84.0,88.0,87.0,92.0,85.0,89.0,79.0,283797.0,308912.0,0
2008-07-04 12:00:00,2008,7,4,12,89.0,82.0,84.0,93.0,86.0,90.0,87.0,93.0,86.0,91.0,79.0,308912.0,327986.0,0
2008-07-04 13:00:00,2008,7,4,13,91.0,81.0,86.0,95.0,86.0,90.0,89.0,93.0,85.0,92.0,79.0,327986.0,338872.0,0
2008-07-04 14:00:00,2008,7,4,14,91.0,79.0,86.0,96.0,89.0,89.0,89.0,95.0,87.0,90.0,78.0,338872.0,321466.0,0
2008-07-04 15:00:00,2008,7,4,15,88.0,79.0,86.0,96.0,88.0,85.0,89.0,95.0,85.0,87.0,77.0,321466.0,316150.0,0
2008-07-04 16:00:00,2008,7,4,16,85.0,78.0,85.0,94.0,87.0,84.0,87.0,91.0,81.0,84.0,76.0,316150.0,309859.0,0
2008-07-04 17:00:00,2008,7,4,17,86.0,79.0,85.0,92.0,82.0,85.0,74.0,84.0,73.0,84.0,75.0,309859.0,266806.0,0
2008-07-04 18:00:00,2008,7,4,18,83.0,77.0,83.0,91.0,80.0,82.0,74.0,78.0,74.0,81.0,75.0,266806.0,245275.0,0
2008-07-04 19:00:00,2008,7,4,19,82.0,76.0,77.0,86.0,79.0,79.0,73.0,76.0,72.0,78.0,70.0,245275.0,233292.0,0
2008-07-04 20:00:00,2008,7,4,20,81.0,72.0,70.0,81.0,75.0,76.0,72.0,73.0,72.0,76.0,69.0,233292.0,221786.0,0
2008-07-04 21:00:00,2008,7,4,21,77.0,73.0,68.0,76.0,69.0,77.0,71.0,72.0,71.0,77.0,69.0,221786.0,211603.0,0
2008-07-04 22:00:00,2008,7,4,22,74.0,70.0,68.0,74.0,68.0,73.0,71.0,73.0,71.0,73.0,68.0,211603.0,193449.0,0
2008-07-04 23:00:00,2008,7,4,23,75.0,70.0,68.0,73.0,69.0,73.0,71.0,73.0,70.0,73.0,66.0,193449.0,169561.0,0
2008-07-05 00:00:00,2008,7,5,0,75.0,69.0,69.0,72.0,70.0,72.0,71.0,72.0,70.0,73.0,66.0,169561.0,151522.0,0
2008-07-05 01:00:00,2008,7,5,1,73.0,68.0,69.0,72.0,70.0,72.0,71.0,72.0,70.0,72.0,65.0,151522.0,142595.0,0
2008-07-05 02:00:00,2008,7,5,2,72.0,68.0,69.0,72.0,70.0,71.0,70.0,72.0,70.0,72.0,67.0,142595.0,137873.0,0
2008-07-05 03:00:00,2008,7,5,3,74.0,66.0,69.0,72.0,70.0,70.0,70.0,70.0,70.0,71.0,65.0,137873.0,135152.0,0
2008-07-05 04:00:00,2008,7,5,4,74.0,66.0,70.0,72.0,70.0,70.0,70.0,70.0,69.0,71.0,65.0,135152.0,137550.0,0
2008-07-05 05:00:00,2008,7,5,5,72.0,66.0,70.0,72.0,70.0,71.0,70.0,70.0,70.0,70.0,65.0,137550.0,141661.0,0
2008-07-05 06:00:00,2008,7,5,6,74.0,66.0,71.0,72.0,71.0,70.0,70.0,70.0,70.0,71.0,65.0,141661.0,155349.0,0
2008-07-05 07:00:00,2008,7,5,7,76.0,67.0,71.0,72.0,72.0,71.0,71.0,72.0,70.0,71.0,67.0,155349.0,177674.0,0
2008-07-05 08:00:00,2008,7,5,8,78.0,68.0,73.0,75.0,73.0,72.0,72.0,73.0,72.0,72.0,69.0,177674.0,204643.0,0
2008-07-05 09:00:00,2008,7,5,9,78.0,71.0,73.0,79.0,74.0,75.0,74.0,74.0,73.0,74.0,71.0,204643.0,222866.0,0
2008-07-05 10:00:00,2008,7,5,10,81.0,73.0,74.0,80.0,75.0,75.0,73.0,75.0,75.0,75.0,74.0,222866.0,238653.0,0
2008-07-05 11:00:00,2008,7,5,11,82.0,75.0,76.0,80.0,76.0,77.0,76.0,76.0,78.0,76.0,78.0,238653.0,257996.0,0
2008-07-05 12:00:00,2008,7,5,12,83.0,76.0,77.0,82.0,77.0,79.0,77.0,78.0,79.0,79.0,79.0,257996.0,274735.0,0
2008-07-05 13:00:00,2008,7,5,13,81.0,76.0,78.0,84.0,79.0,80.0,79.0,80.0,82.0,80.0,79.0,274735.0,290237.0,0
2008-07-05 14:00:00,2008,7,5,14,83.0,78.0,80.0,86.0,80.0,81.0,81.0,82.0,83.0,81.0,81.0,290237.0,303449.0,0
2008-07-05 15:00:00,2008,7,5,15,80.0,77.0,79.0,85.0,79.0,80.0,81.0,82.0,81.0,80.0,80.0,303449.0,308857.0,0
2008-07-05 16:00:00,2008,7,5,16,83.0,77.0,80.0,83.0,78.0,75.0,81.0,82.0,81.0,78.0,75.0,308857.0,309613.0,0
2008-07-05 17:00:00,2008,7,5,17,81.0,78.0,78.0,75.0,78.0,76.0,81.0,77.0,81.0,78.0,74.0,309613.0,302224.0,0
2008-07-05 18:00:00,2008,7,5,18,78.0,75.0,78.0,74.0,78.0,75.0,78.0,72.0,75.0,77.0,73.0,302224.0,287890.0,0
2008-07-05 19:00:00,2008,7,5,19,76.0,73.0,75.0,71.0,76.0,74.0,75.0,71.0,75.0,76.0,72.0,287890.0,276563.0,0
2008-07-05 20:00:00,2008,7,5,20,74.0,71.0,75.0,71.0,75.0,73.0,73.0,70.0,74.0,74.0,71.0,276563.0,261470.0,0
2008-07-05 21:00:00,2008,7,5,21,74.0,71.0,73.0,71.0,74.0,73.0,73.0,69.0,73.0,73.0,69.0,261470.0,235054.0,0
2008-07-05 22:00:00,2008,7,5,22,74.0,70.0,72.0,72.0,73.0,73.0,73.0,70.0,73.0,73.0,69.0,235054.0,205781.0,0
2008-07-05 23:00:00,2008,7,5,23,74.0,70.0,72.0,71.0,73.0,72.0,71.0,70.0,72.0,72.0,69.0,205781.0,180658.0,0
2008-07-06 00:00:00,2008,7,6,0,72.0,68.0,72.0,70.0,73.0,72.0,71.0,70.0,70.0,72.0,69.0,180658.0,163135.0,0
2008-07-06 01:00:00,2008,7,6,1,72.0,68.0,73.0,71.0,74.0,71.0,70.0,70.0,70.0,71.0,68.0,163135.0,153492.0,0
2008-07-06 02:00:00,2008,7,6,2,72.0,68.0,72.0,71.0,73.0,71.0,70.0,70.0,70.0,71.0,68.0,153492.0,146130.0,0
2008-07-06 03:00:00,2008,7,6,3,72.0,66.0,72.0,71.0,73.0,70.0,70.0,70.0,70.0,71.0,67.0,146130.0,140455.0,0
2008-07-06 04:00:00,2008,7,6,4,72.0,67.0,71.0,71.0,73.0,71.0,70.0,70.0,70.0,71.0,67.0,140455.0,141446.0,0
2008-07-06 05:00:00,2008,7,6,5,72.0,66.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,71.0,66.0,141446.0,144413.0,0
2008-07-06 06:00:00,2008,7,6,6,74.0,66.0,71.0,71.0,72.0,71.0,70.0,70.0,70.0,71.0,67.0,144413.0,162751.0,0
2008-07-06 07:00:00,2008,7,6,7,76.0,68.0,73.0,72.0,74.0,72.0,71.0,71.0,71.0,71.0,67.0,162751.0,190126.0,0
2008-07-06 08:00:00,2008,7,6,8,78.0,68.0,76.0,74.0,75.0,73.0,72.0,72.0,72.0,72.0,69.0,190126.0,214702.0,0
2008-07-06 09:00:00,2008,7,6,9,79.0,70.0,80.0,76.0,75.0,73.0,74.0,73.0,73.0,73.0,69.0,214702.0,230121.0,0
2008-07-06 10:00:00,2008,7,6,10,80.0,72.0,81.0,79.0,77.0,75.0,74.0,74.0,73.0,74.0,71.0,230121.0,242121.0,0
2008-07-06 11:00:00,2008,7,6,11,81.0,74.0,81.0,80.0,78.0,78.0,76.0,78.0,74.0,77.0,73.0,242121.0,254881.0,0
2008-07-06 12:00:00,2008,7,6,12,81.0,77.0,81.0,81.0,78.0,80.0,77.0,79.0,75.0,80.0,75.0,254881.0,267475.0,0
2008-07-06 13:00:00,2008,7,6,13,83.0,79.0,80.0,83.0,78.0,84.0,79.0,81.0,78.0,83.0,77.0,267475.0,276429.0,0
2008-07-06 14:00:00,2008,7,6,14,82.0,78.0,80.0,85.0,77.0,83.0,81.0,84.0,80.0,83.0,79.0,276429.0,286063.0,0
2008-07-06 15:00:00,2008,7,6,15,84.0,77.0,80.0,84.0,76.0,84.0,82.0,84.0,81.0,84.0,78.0,286063.0,289276.0,0
2008-07-06 16:00:00,2008,7,6,16,82.0,76.0,80.0,86.0,77.0,83.0,83.0,85.0,82.0,83.0,80.0,289276.0,290724.0,0
2008-07-06 17:00:00,2008,7,6,17,83.0,74.0,80.0,85.0,77.0,83.0,82.0,85.0,81.0,83.0,72.0,290724.0,288071.0,0
2008-07-06 18:00:00,2008,7,6,18,81.0,74.0,79.0,82.0,77.0,81.0,80.0,83.0,78.0,82.0,68.0,288071.0,280860.0,0
2008-07-06 19:00:00,2008,7,6,19,79.0,72.0,76.0,79.0,75.0,79.0,78.0,81.0,77.0,80.0,68.0,280860.0,272518.0,0
2008-07-06 20:00:00,2008,7,6,20,76.0,69.0,74.0,75.0,75.0,76.0,77.0,79.0,75.0,76.0,67.0,272518.0,265031.0,0
2008-07-06 21:00:00,2008,7,6,21,77.0,69.0,73.0,73.0,74.0,73.0,75.0,78.0,72.0,74.0,67.0,265031.0,231181.0,0
2008-07-06 22:00:00,2008,7,6,22,77.0,67.0,72.0,73.0,73.0,72.0,73.0,73.0,71.0,72.0,66.0,231181.0,197691.0,0
2008-07-06 23:00:00,2008,7,6,23,75.0,68.0,73.0,72.0,73.0,72.0,72.0,71.0,71.0,71.0,65.0,197691.0,170720.0,0
2008-07-07 00:00:00,2008,7,7,0,74.0,68.0,73.0,72.0,74.0,72.0,75.0,72.0,72.0,72.0,65.0,170720.0,154297.0,1
2008-07-07 01:00:00,2008,7,7,1,75.0,68.0,73.0,72.0,74.0,72.0,70.0,71.0,70.0,71.0,66.0,154297.0,145249.0,1
2008-07-07 02:00:00,2008,7,7,2,74.0,66.0,72.0,72.0,73.0,71.0,70.0,70.0,69.0,71.0,64.0,145249.0,141487.0,1
2008-07-07 03:00:00,2008,7,7,3,71.0,65.0,72.0,70.0,72.0,70.0,70.0,70.0,70.0,70.0,65.0,141487.0,143564.0,1
2008-07-07 04:00:00,2008,7,7,4,71.0,65.0,72.0,71.0,72.0,71.0,70.0,70.0,70.0,71.0,63.0,143564.0,156095.0,1
2008-07-07 05:00:00,2008,7,7,5,70.0,65.0,71.0,71.0,73.0,71.0,71.0,70.0,69.0,71.0,64.0,156095.0,175384.0,1
2008-07-07 06:00:00,2008,7,7,6,72.0,65.0,73.0,70.0,74.0,71.0,72.0,70.0,70.0,71.0,63.0,175384.0,190998.0,1
2008-07-07 07:00:00,2008,7,7,7,76.0,67.0,76.0,72.0,75.0,71.0,71.0,72.0,70.0,72.0,65.0,190998.0,202491.0,1
2008-07-07 08:00:00,2008,7,7,8,79.0,68.0,76.0,74.0,77.0,74.0,74.0,73.0,73.0,74.0,65.0,202491.0,213338.0,1
2008-07-07 09:00:00,2008,7,7,9,82.0,72.0,80.0,77.0,78.0,76.0,76.0,75.0,74.0,76.0,70.0,213338.0,228904.0,1
2008-07-07 10:00:00,2008,7,7,10,86.0,76.0,80.0,79.0,80.0,77.0,77.0,77.0,77.0,77.0,76.0,228904.0,244278.0,1
2008-07-07 11:00:00,2008,7,7,11,87.0,79.0,83.0,82.0,83.0,81.0,78.0,81.0,77.0,81.0,80.0,244278.0,255679.0,1
2008-07-07 12:00:00,2008,7,7,12,87.0,79.0,83.0,84.0,83.0,84.0,79.0,82.0,80.0,83.0,80.0,255679.0,273324.0,1
2008-07-07 13:00:00,2008,7,7,13,86.0,81.0,84.0,85.0,85.0,86.0,81.0,82.0,81.0,84.0,82.0,273324.0,268284.0,1
2008-07-07 14:00:00,2008,7,7,14,87.0,80.0,85.0,87.0,85.0,86.0,83.0,84.0,81.0,85.0,81.0,268284.0,287678.0,1
2008-07-07 15:00:00,2008,7,7,15,88.0,80.0,85.0,88.0,86.0,87.0,85.0,88.0,85.0,87.0,79.0,287678.0,306401.0,1
2008-07-07 16:00:00,2008,7,7,16,88.0,78.0,85.0,88.0,86.0,86.0,86.0,86.0,85.0,87.0,71.0,306401.0,316865.0,1
2008-07-07 17:00:00,2008,7,7,17,88.0,68.0,83.0,88.0,84.0,79.0,84.0,88.0,85.0,82.0,72.0,316865.0,334166.0,1
2008-07-07 18:00:00,2008,7,7,18,87.0,66.0,83.0,86.0,84.0,77.0,83.0,84.0,80.0,75.0,69.0,334166.0,319635.0,1
2008-07-07 19:00:00,2008,7,7,19,84.0,68.0,81.0,84.0,82.0,76.0,81.0,82.0,75.0,74.0,69.0,319635.0,296997.0,1
2008-07-07 20:00:00,2008,7,7,20,81.0,66.0,78.0,81.0,78.0,73.0,76.0,79.0,71.0,72.0,68.0,296997.0,278967.0,1
2008-07-07 21:00:00,2008,7,7,21,79.0,67.0,77.0,80.0,77.0,72.0,74.0,74.0,69.0,70.0,67.0,278967.0,240899.0,1
2008-07-07 22:00:00,2008,7,7,22,79.0,66.0,76.0,79.0,76.0,72.0,72.0,73.0,70.0,69.0,67.0,240899.0,201714.0,1
