datetime,year,month,day,hour,station_1,station_2,station_3,station_4,station_5,station_6,station_7,station_8,station_9,station_10,station_11,zone_9,target,workday
2008-07-02 13:00:00,2008,7,2,13,84.0,79.0,83.0,87.0,85.0,84.0,84.0,85.0,83.0,84.0,80.0,6993.0,6174.0,1
2008-07-02 14:00:00,2008,7,2,14,84.0,80.0,83.0,87.0,85.0,85.0,85.0,87.0,85.0,86.0,81.0,6174.0,7077.0,1
2008-07-02 15:00:00,2008,7,2,15,86.0,81.0,83.0,88.0,84.0,86.0,85.0,87.0,86.0,87.0,82.0,7077.0,16128.0,1
2008-07-02 16:00:00,2008,7,2,16,85.0,81.0,83.0,87.0,84.0,86.0,85.0,87.0,87.0,87.0,82.0,16128.0,20181.0,1
2008-07-02 17:00:00,2008,7,2,17,85.0,80.0,82.0,87.0,83.0,85.0,86.0,87.0,87.0,86.0,82.0,20181.0,56721.0,1
2008-07-02 18:00:00,2008,7,2,18,81.0,79.0,81.0,85.0,82.0,84.0,84.0,84.0,85.0,85.0,81.0,56721.0,74193.0,1
2008-07-02 19:00:00,2008,7,2,19,79.0,76.0,78.0,82.0,79.0,80.0,82.0,81.0,82.0,80.0,79.0,74193.0,74760.0,1
2008-07-02 20:00:00,2008,7,2,20,76.0,68.0,69.0,73.0,74.0,70.0,75.0,74.0,74.0,72.0,73.0,74760.0,76167.0,1
2008-07-02 21:00:00,2008,7,2,21,76.0,64.0,69.0,69.0,71.0,67.0,72.0,71.0,70.0,69.0,69.0,76167.0,76965.0,1
2008-07-02 22:00:00,2008,7,2,22,74.0,63.0,68.0,68.0,72.0,68.0,71.0,70.0,67.0,67.0,66.0,76965.0,91140.0,1
2008-07-02 23:00:00,2008,7,2,23,74.0,61.0,70.0,66.0,70.0,65.0,70.0,64.0,66.0,65.0,64.0,91140.0,92232.0,1
2008-07-03 00:00:00,2008,7,3,0,72.0,59.0,68.0,65.0,69.0,63.0,69.0,62.0,65.0,63.0,61.0,92232.0,72219.0,1
2008-07-03 01:00:00,2008,7,3,1,69.0,58.0,68.0,68.0,68.0,65.0,67.0,60.0,64.0,63.0,60.0,72219.0,76713.0,1
2008-07-03 02:00:00,2008,7,3,2,71.0,57.0,67.0,68.0,67.0,63.0,66.0,60.0,62.0,60.0,58.0,76713.0,75957.0,1
2008-07-03 03:00:00,2008,7,3,3,71.0,56.0,67.0,68.0,67.0,63.0,65.0,64.0,62.0,61.0,58.0,75957.0,76272.0,1
2008-07-03 04:00:00,2008,7,3,4,71.0,55.0,67.0,67.0,67.0,61.0,65.0,63.0,62.0,60.0,56.0,76272.0,75558.0,1
2008-07-03 05:00:00,2008,7,3,5,70.0,56.0,68.0,66.0,68.0,62.0,65.0,63.0,61.0,60.0,55.0,75558.0,76335.0,1
2008-07-03 06:00:00,2008,7,3,6,72.0,58.0,69.0,69.0,71.0,64.0,66.0,65.0,64.0,63.0,57.0,76335.0,77637.0,1
2008-07-03 07:00:00,2008,7,3,7,78.0,64.0,74.0,73.0,75.0,69.0,70.0,72.0,67.0,70.0,63.0,77637.0,77595.0,1
2008-07-03 08:00:00,2008,7,3,8,81.0,70.0,78.0,78.0,79.0,76.0,76.0,78.0,73.0,76.0,71.0,77595.0,75810.0,1
2008-07-03 09:00:00,2008,7,3,9,83.0,75.0,80.0,81.0,83.0,79.0,81.0,81.0,79.0,79.0,78.0,75810.0,62223.0,1
2008-07-03 10:00:00,2008,7,3,10,84.0,78.0,82.0,85.0,86.0,82.0,85.0,85.0,84.0,83.0,80.0,62223.0,66087.0,1
2008-07-03 11:00:00,2008,7,3,11,87.0,81.0,85.0,88.0,88.0,86.0,86.0,89.0,87.0,87.0,82.0,66087.0,65856.0,1
2008-07-03 12:00:00,2008,7,3,12,90.0,83.0,86.0,90.0,91.0,88.0,90.0,90.0,89.0,89.0,84.0,65856.0,50295.0,1
2008-07-03 13:00:00,2008,7,3,13,90.0,85.0,87.0,90.0,91.0,89.0,90.0,90.0,89.0,90.0,86.0,50295.0,21714.0,1
2008-07-03 14:00:00,2008,7,3,14,91.0,85.0,89.0,92.0,92.0,89.0,91.0,92.0,91.0,90.0,86.0,21714.0,21651.0,1
2008-07-03 15:00:00,2008,7,3,15,89.0,85.0,89.0,91.0,90.0,89.0,91.0,91.0,92.0,90.0,88.0,21651.0,20706.0,1
2008-07-03 16:00:00,2008,7,3,16,89.0,85.0,88.0,92.0,90.0,89.0,90.0,91.0,92.0,90.0,87.0,20706.0,28455.0,1
2008-07-03 17:00:00,2008,7,3,17,86.0,83.0,87.0,91.0,89.0,88.0,89.0,91.0,90.0,89.0,86.0,28455.0,75915.0,1
2008-07-03 18:00:00,2008,7,3,18,84.0,82.0,85.0,90.0,87.0,87.0,89.0,90.0,89.0,88.0,83.0,75915.0,74823.0,1
2008-07-03 19:00:00,2008,7,3,19,82.0,77.0,81.0,86.0,83.0,82.0,85.0,86.0,83.0,83.0,80.0,74823.0,74949.0,1
2008-07-03 20:00:00,2008,7,3,20,81.0,73.0,79.0,81.0,79.0,77.0,80.0,80.0,81.0,78.0,74.0,74949.0,76272.0,1
2008-07-03 21:00:00,2008,7,3,21,79.0,68.0,77.0,80.0,77.0,73.0,77.0,78.0,74.0,73.0,72.0,76272.0,76608.0,1
2008-07-03 22:00:00,2008,7,3,22,79.0,67.0,76.0,79.0,75.0,72.0,77.0,76.0,74.0,71.0,72.0,76608.0,76188.0,1
2008-07-03 23:00:00,2008,7,3,23,78.0,66.0,75.0,78.0,75.0,72.0,75.0,75.0,72.0,71.0,72.0,76188.0,76797.0,1
2008-07-04 00:00:00,2008,7,4,0,78.0,65.0,74.0,76.0,74.0,71.0,74.0,74.0,72.0,69.0,71.0,76797.0,76440.0,0
2008-07-04 01:00:00,2008,7,4,1,78.0,66.0,74.0,75.0,73.0,71.0,74.0,73.0,72.0,69.0,69.0,76440.0,55608.0,0
2008-07-04 02:00:00,2008,7,4,2,78.0,65.0,74.0,74.0,73.0,69.0,73.0,73.0,72.0,69.0,69.0,55608.0,74655.0,0
2008-07-04 03:00:00,2008,7,4,3,78.0,65.0,74.0,73.0,72.0,69.0,72.0,72.0,72.0,70.0,67.0,74655.0,79569.0,0
2008-07-04 04:00:00,2008,7,4,4,77.0,65.0,74.0,73.0,70.0,69.0,71.0,71.0,71.0,70.0,66.0,79569.0,79254.0,0
2008-07-04 05:00:00,2008,7,4,5,76.0,64.0,74.0,73.0,71.0,67.0,68.0,71.0,70.0,69.0,66.0,79254.0,79569.0,0
2008-07-04 06:00:00,2008,7,4,6,77.0,66.0,73.0,73.0,72.0,70.0,71.0,71.0,70.0,70.0,67.0,79569.0,80535.0,0
2008-07-04 07:00:00,2008,7,4,7,80.0,69.0,75.0,76.0,76.0,73.0,74.0,74.0,73.0,73.0,70.0,80535.0,81438.0,0
2008-07-04 08:00:00,2008,7,4,8,81.0,72.0,77.0,80.0,77.0,78.0,76.0,80.0,75.0,78.0,73.0,81438.0,81165.0,0
2008-07-04 09:00:00,2008,7,4,9,82.0,75.0,80.0,83.0,80.0,81.0,80.0,82.0,78.0,81.0,76.0,81165.0,81018.0,0
2008-07-04 10:00:00,2008,7,4,10,86.0,77.0,81.0,87.0,81.0,85.0,82.0,88.0,81.0,86.0,77.0,81018.0,77343.0,0
2008-07-04 11:00:00,2008,7,4,11,88.0,81.0,83.0,90.0,84.0,88.0,87.0,92.0,85.0,89.0,79.0,77343.0,77007.0,0
2008-07-04 12:00:00,2008,7,4,12,89.0,82.0,84.0,93.0,86.0,90.0,87.0,93.0,86.0,91.0,79.0,77007.0,59703.0,0
2008-07-04 13:00:00,2008,7,4,13,91.0,81.0,86.0,95.0,86.0,90.0,89.0,93.0,85.0,92.0,79.0,59703.0,21483.0,0
2008-07-04 14:00:00,2008,7,4,14,91.0,79.0,86.0,96.0,89.0,89.0,89.0,95.0,87.0,90.0,78.0,21483.0,21147.0,0
2008-07-04 15:00:00,2008,7,4,15,88.0,79.0,86.0,96.0,88.0,85.0,89.0,95.0,85.0,87.0,77.0,21147.0,20979.0,0
2008-07-04 16:00:00,2008,7,4,16,85.0,78.0,85.0,94.0,87.0,84.0,87.0,91.0,81.0,84.0,76.0,20979.0,20790.0,0
2008-07-04 17:00:00,2008,7,4,17,86.0,79.0,85.0,92.0,82.0,85.0,74.0,84.0,73.0,84.0,75.0,20790.0,44415.0,0
2008-07-04 18:00:00,2008,7,4,18,83.0,77.0,83.0,91.0,80.0,82.0,74.0,78.0,74.0,81.0,75.0,44415.0,66486.0,0
2008-07-04 19:00:00,2008,7,4,19,82.0,76.0,77.0,86.0,79.0,79.0,73.0,76.0,72.0,78.0,70.0,66486.0,76251.0,0
2008-07-04 20:00:00,2008,7,4,20,81.0,72.0,70.0,81.0,75.0,76.0,72.0,73.0,72.0,76.0,69.0,76251.0,76713.0,0
2008-07-04 21:00:00,2008,7,4,21,77.0,73.0,68.0,76.0,69.0,77.0,71.0,72.0,71.0,77.0,69.0,76713.0,77259.0,0
2008-07-04 22:00:00,2008,7,4,22,74.0,70.0,68.0,74.0,68.0,73.0,71.0,73.0,71.0,73.0,68.0,77259.0,66465.0,0
2008-07-04 23:00:00,2008,7,4,23,75.0,70.0,68.0,73.0,69.0,73.0,71.0,73.0,70.0,73.0,66.0,66465.0,77826.0,0
2008-07-05 00:00:00,2008,7,5,0,75.0,69.0,69.0,72.0,70.0,72.0,71.0,72.0,70.0,73.0,66.0,77826.0,77742.0,0
2008-07-05 01:00:00,2008,7,5,1,73.0,68.0,69.0,72.0,70.0,72.0,71.0,72.0,70.0,72.0,65.0,77742.0,80052.0,0
2008-07-05 02:00:00,2008,7,5,2,72.0,68.0,69.0,72.0,70.0,71.0,70.0,72.0,70.0,72.0,67.0,80052.0,81795.0,0
2008-07-05 03:00:00,2008,7,5,3,74.0,66.0,69.0,72.0,70.0,70.0,70.0,70.0,70.0,71.0,65.0,81795.0,82467.0,0
2008-07-05 04:00:00,2008,7,5,4,74.0,66.0,70.0,72.0,70.0,70.0,70.0,70.0,69.0,71.0,65.0,82467.0,81921.0,0
2008-07-05 05:00:00,2008,7,5,5,72.0,66.0,70.0,72.0,70.0,71.0,70.0,70.0,70.0,70.0,65.0,81921.0,81669.0,0
2008-07-05 06:00:00,2008,7,5,6,74.0,66.0,71.0,72.0,71.0,70.0,70.0,70.0,70.0,71.0,65.0,81669.0,82173.0,0
2008-07-05 07:00:00,2008,7,5,7,76.0,67.0,71.0,72.0,72.0,71.0,71.0,72.0,70.0,71.0,67.0,82173.0,80430.0,0
2008-07-05 08:00:00,2008,7,5,8,78.0,68.0,73.0,75.0,73.0,72.0,72.0,73.0,72.0,72.0,69.0,80430.0,77616.0,0
2008-07-05 09:00:00,2008,7,5,9,78.0,71.0,73.0,79.0,74.0,75.0,74.0,74.0,73.0,74.0,71.0,77616.0,77469.0,0
2008-07-05 10:00:00,2008,7,5,10,81.0,73.0,74.0,80.0,75.0,75.0,73.0,75.0,75.0,75.0,74.0,77469.0,78015.0,0
2008-07-05 11:00:00,2008,7,5,11,82.0,75.0,76.0,80.0,76.0,77.0,76.0,76.0,78.0,76.0,78.0,78015.0,77091.0,0
2008-07-05 12:00:00,2008,7,5,12,83.0,76.0,77.0,82.0,77.0,79.0,77.0,78.0,79.0,79.0,79.0,77091.0,77343.0,0
2008-07-05 13:00:00,2008,7,5,13,81.0,76.0,78.0,84.0,79.0,80.0,79.0,80.0,82.0,80.0,79.0,77343.0,77070.0,0
2008-07-05 14:00:00,2008,7,5,14,83.0,78.0,80.0,86.0,80.0,81.0,81.0,82.0,83.0,81.0,81.0,77070.0,77826.0,0
2008-07-05 15:00:00,2008,7,5,15,80.0,77.0,79.0,85.0,79.0,80.0,81.0,82.0,81.0,80.0,80.0,77826.0,77931.0,0
2008-07-05 16:00:00,2008,7,5,16,83.0,77.0,80.0,83.0,78.0,75.0,81.0,82.0,81.0,78.0,75.0,77931.0,77679.0,0
2008-07-05 17:00:00,2008,7,5,17,81.0,78.0,78.0,75.0,78.0,76.0,81.0,77.0,81.0,78.0,74.0,77679.0,72093.0,0
2008-07-05 18:00:00,2008,7,5,18,78.0,75.0,78.0,74.0,78.0,75.0,78.0,72.0,75.0,77.0,73.0,72093.0,64932.0,0
2008-07-05 19:00:00,2008,7,5,19,76.0,73.0,75.0,71.0,76.0,74.0,75.0,71.0,75.0,76.0,72.0,64932.0,64953.0,0
2008-07-05 20:00:00,2008,7,5,20,74.0,71.0,75.0,71.0,75.0,73.0,73.0,70.0,74.0,74.0,71.0,64953.0,65583.0,0
2008-07-05 21:00:00,2008,7,5,21,74.0,71.0,73.0,71.0,74.0,73.0,73.0,69.0,73.0,73.0,69.0,65583.0,65457.0,0
2008-07-05 22:00:00,2008,7,5,22,74.0,70.0,72.0,72.0,73.0,73.0,73.0,70.0,73.0,73.0,69.0,65457.0,73143.0,0
2008-07-05 23:00:00,2008,7,5,23,74.0,70.0,72.0,71.0,73.0,72.0,71.0,70.0,72.0,72.0,69.0,73143.0,78435.0,0
2008-07-06 00:00:00,2008,7,6,0,72.0,68.0,72.0,70.0,73.0,72.0,71.0,70.0,70.0,72.0,69.0,78435.0,78078.0,0
2008-07-06 01:00:00,2008,7,6,1,72.0,68.0,73.0,71.0,74.0,71.0,70.0,70.0,70.0,71.0,68.0,78078.0,77490.0,0
2008-07-06 02:00:00,2008,7,6,2,72.0,68.0,72.0,71.0,73.0,71.0,70.0,70.0,70.0,71.0,68.0,77490.0,77427.0,0
2008-07-06 03:00:00,2008,7,6,3,72.0,66.0,72.0,71.0,73.0,70.0,70.0,70.0,70.0,71.0,67.0,77427.0,77616.0,0
2008-07-06 04:00:00,2008,7,6,4,72.0,67.0,71.0,71.0,73.0,71.0,70.0,70.0,70.0,71.0,67.0,77616.0,78078.0,0
2008-07-06 05:00:00,2008,7,6,5,72.0,66.0,71.0,71.0,71.0,71.0,70.0,70.0,70.0,71.0,66.0,78078.0,77826.0,0
2008-07-06 06:00:00,2008,7,6,6,74.0,66.0,71.0,71.0,72.0,71.0,70.0,70.0,70.0,71.0,67.0,77826.0,78099.0,0
2008-07-06 07:00:00,2008,7,6,7,76.0,68.0,73.0,72.0,74.0,72.0,71.0,71.0,71.0,71.0,67.0,78099.0,78561.0,0
2008-07-06 08:00:00,2008,7,6,8,78.0,68.0,76.0,74.0,75.0,73.0,72.0,72.0,72.0,72.0,69.0,78561.0,79338.0,0
2008-07-06 09:00:00,2008,7,6,9,79.0,70.0,80.0,76.0,75.0,73.0,74.0,73.0,73.0,73.0,69.0,79338.0,77910.0,0
2008-07-06 10:00:00,2008,7,6,10,80.0,72.0,81.0,79.0,77.0,75.0,74.0,74.0,73.0,74.0,71.0,77910.0,77112.0,0
2008-07-06 11:00:00,2008,7,6,11,81.0,74.0,81.0,80.0,78.0,78.0,76.0,78.0,74.0,77.0,73.0,77112.0,78078.0,0
2008-07-06 12:00:00,2008,7,6,12,81.0,77.0,81.0,81.0,78.0,80.0,77.0,79.0,75.0,80.0,75.0,78078.0,78141.0,0
2008-07-06 13:00:00,2008,7,6,13,83.0,79.0,80.0,83.0,78.0,84.0,79.0,81.0,78.0,83.0,77.0,78141.0,63315.0,0
2008-07-06 14:00:00,2008,7,6,14,82.0,78.0,80.0,85.0,77.0,83.0,81.0,84.0,80.0,83.0,79.0,63315.0,60627.0,0
2008-07-06 15:00:00,2008,7,6,15,84.0,77.0,80.0,84.0,76.0,84.0,82.0,84.0,81.0,84.0,78.0,60627.0,52479.0,0
2008-07-06 16:00:00,2008,7,6,16,82.0,76.0,80.0,86.0,77.0,83.0,83.0,85.0,82.0,83.0,80.0,52479.0,54558.0,0
2008-07-06 17:00:00,2008,7,6,17,83.0,74.0,80.0,85.0,77.0,83.0,82.0,85.0,81.0,83.0,72.0,54558.0,59934.0,0
2008-07-06 18:00:00,2008,7,6,18,81.0,74.0,79.0,82.0,77.0,81.0,80.0,83.0,78.0,82.0,68.0,59934.0,59766.0,0
2008-07-06 19:00:00,2008,7,6,19,79.0,72.0,76.0,79.0,75.0,79.0,78.0,81.0,77.0,80.0,68.0,59766.0,60165.0,0
2008-07-06 20:00:00,2008,7,6,20,76.0,69.0,74.0,75.0,75.0,76.0,77.0,79.0,75.0,76.0,67.0,60165.0,60711.0,0
2008-07-06 21:00:00,2008,7,6,21,77.0,69.0,73.0,73.0,74.0,73.0,75.0,78.0,72.0,74.0,67.0,60711.0,62076.0,0
2008-07-06 22:00:00,2008,7,6,22,77.0,67.0,72.0,73.0,73.0,72.0,73.0,73.0,71.0,72.0,66.0,62076.0,64050.0,0
2008-07-06 23:00:00,2008,7,6,23,75.0,68.0,73.0,72.0,73.0,72.0,72.0,71.0,71.0,71.0,65.0,64050.0,59262.0,0
2008-07-07 00:00:00,2008,7,7,0,74.0,68.0,73.0,72.0,74.0,72.0,75.0,72.0,72.0,72.0,65.0,59262.0,64617.0,1
2008-07-07 01:00:00,2008,7,7,1,75.0,68.0,73.0,72.0,74.0,72.0,70.0,71.0,70.0,71.0,66.0,64617.0,64197.0,1
2008-07-07 02:00:00,2008,7,7,2,74.0,66.0,72.0,72.0,73.0,71.0,70.0,70.0,69.0,71.0,64.0,64197.0,69552.0,1
2008-07-07 03:00:00,2008,7,7,3,71.0,65.0,72.0,70.0,72.0,70.0,70.0,70.0,70.0,70.0,65.0,69552.0,77238.0,1
2008-07-07 04:00:00,2008,7,7,4,71.0,65.0,72.0,71.0,72.0,71.0,70.0,70.0,70.0,71.0,63.0,77238.0,76062.0,1
2008-07-07 05:00:00,2008,7,7,5,70.0,65.0,71.0,71.0,73.0,71.0,71.0,70.0,69.0,71.0,64.0,76062.0,75768.0,1
2008-07-07 06:00:00,2008,7,7,6,72.0,65.0,73.0,70.0,74.0,71.0,72.0,70.0,70.0,71.0,63.0,75768.0,76209.0,1
2008-07-07 07:00:00,2008,7,7,7,76.0,67.0,76.0,72.0,75.0,71.0,71.0,72.0,70.0,72.0,65.0,76209.0,71001.0,1
2008-07-07 08:00:00,2008,7,7,8,79.0,68.0,76.0,74.0,77.0,74.0,74.0,73.0,73.0,74.0,65.0,71001.0,77700.0,1
2008-07-07 09:00:00,2008,7,7,9,82.0,72.0,80.0,77.0,78.0,76.0,76.0,75.0,74.0,76.0,70.0,77700.0,76377.0,1
2008-07-07 10:00:00,2008,7,7,10,86.0,76.0,80.0,79.0,80.0,77.0,77.0,77.0,77.0,77.0,76.0,76377.0,68271.0,1
2008-07-07 11:00:00,2008,7,7,11,87.0,79.0,83.0,82.0,83.0,81.0,78.0,81.0,77.0,81.0,80.0,68271.0,61845.0,1
2008-07-07 12:00:00,2008,7,7,12,87.0,79.0,83.0,84.0,83.0,84.0,79.0,82.0,80.0,83.0,80.0,61845.0,53949.0,1
2008-07-07 13:00:00,2008,7,7,13,86.0,81.0,84.0,85.0,85.0,86.0,81.0,82.0,81.0,84.0,82.0,53949.0,21714.0,1
2008-07-07 14:00:00,2008,7,7,14,87.0,80.0,85.0,87.0,85.0,86.0,83.0,84.0,81.0,85.0,81.0,21714.0,21777.0,1
2008-07-07 15:00:00,2008,7,7,15,88.0,80.0,85.0,88.0,86.0,87.0,85.0,88.0,85.0,87.0,79.0,21777.0,20790.0,1
2008-07-07 16:00:00,2008,7,7,16,88.0,78.0,85.0,88.0,86.0,86.0,86.0,86.0,85.0,87.0,71.0,20790.0,22113.0,1
2008-07-07 17:00:00,2008,7,7,17,88.0,68.0,83.0,88.0,84.0,79.0,84.0,88.0,85.0,82.0,72.0,22113.0,63084.0,1
2008-07-07 18:00:00,2008,7,7,18,87.0,66.0,83.0,86.0,84.0,77.0,83.0,84.0,80.0,75.0,69.0,63084.0,75369.0,1
2008-07-07 19:00:00,2008,7,7,19,84.0,68.0,81.0,84.0,82.0,76.0,81.0,82.0,75.0,74.0,69.0,75369.0,75600.0,1
2008-07-07 20:00:00,2008,7,7,20,81.0,66.0,78.0,81.0,78.0,73.0,76.0,79.0,71.0,72.0,68.0,75600.0,76356.0,1
2008-07-07 21:00:00,2008,7,7,21,79.0,67.0,77.0,80.0,77.0,72.0,74.0,74.0,69.0,70.0,67.0,76356.0,76839.0,1
2008-07-07 22:00:00,2008,7,7,22,79.0,66.0,76.0,79.0,76.0,72.0,72.0,73.0,70.0,69.0,67.0,76839.0,76944.0,1
